Rented Bike Count,Date,Hour,Seasons,Temperature(°C),Humidity(%),Rainfall(mm),label_day_night,WeekDay,Month,Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Seul
299,2018-02-21,22,Winter,-2.2,55.0,0.0,Night,Wednesday,2,1.4,2000.0,-10.0,1
223,2018-02-21,23,Winter,-2.7,58.0,0.0,Night,Wednesday,2,1.1,2000.0,-9.8,1
195,2018-02-22,0,Winter,-2.7,58.0,0.0,Night,Thursday,2,1.7,2000.0,-9.8,1
190,2018-02-22,1,Winter,-2.2,58.0,0.0,Night,Thursday,2,1.0,2000.0,-9.3,1
116,2018-02-22,2,Winter,-2.9,57.0,0.0,Night,Thursday,2,0.0,1985.0,-10.2,1
71,2018-02-22,3,Winter,-2.8,57.0,0.0,Night,Thursday,2,0.5,1995.0,-10.1,1
66,2018-02-22,4,Winter,-2.4,58.0,0.0,Night,Thursday,2,0.3,2000.0,-9.5,1
75,2018-02-22,5,Winter,-2.4,59.0,0.0,Day,Thursday,2,1.1,1984.0,-9.3,1
151,2018-02-22,6,Winter,-3.0,62.0,0.0,Day,Thursday,2,0.8,1996.0,-9.2,1
373,2018-02-22,7,Winter,-3.7,64.0,0.0,Day,Thursday,2,0.7,1891.0,-9.5,1
783,2018-02-22,8,Winter,-3.6,63.0,0.0,Day,Thursday,2,0.9,1473.0,-9.6,1
383,2018-02-22,9,Winter,-1.9,51.0,0.0,Day,Thursday,2,0.9,1654.0,-10.7,1
259,2018-02-22,10,Winter,0.9,44.0,0.0,Day,Thursday,2,1.1,1826.0,-10.0,1
308,2018-02-22,11,Winter,2.7,44.0,0.0,Day,Thursday,2,0.9,1761.0,-8.3,1
352,2018-02-22,12,Winter,4.8,47.0,0.0,Day,Thursday,2,2.6,1373.0,-5.5,1
316,2018-02-22,13,Winter,4.5,51.0,0.0,Day,Thursday,2,3.8,1108.0,-4.7,1
331,2018-02-22,14,Winter,4.8,50.0,0.0,Day,Thursday,2,4.3,1168.0,-4.7,1
356,2018-02-22,15,Winter,5.0,49.0,0.0,Day,Thursday,2,4.4,1138.0,-4.8,1
404,2018-02-22,16,Winter,5.0,50.0,0.0,Day,Thursday,2,4.3,1121.0,-4.5,1
465,2018-02-22,17,Winter,4.6,52.0,0.0,Day,Thursday,2,3.9,1059.0,-4.4,1
730,2018-02-22,18,Winter,3.9,56.0,0.0,Day,Thursday,2,4.0,1004.0,-4.0,1
499,2018-02-22,19,Winter,3.5,60.0,0.0,Day,Thursday,2,2.7,936.0,-3.5,1
348,2018-02-22,20,Winter,3.0,62.0,0.0,Day,Thursday,2,2.4,975.0,-3.5,1
393,2018-02-22,21,Winter,2.9,64.0,0.0,Night,Thursday,2,2.5,1154.0,-3.2,1
346,2018-02-22,22,Winter,2.9,65.0,0.0,Night,Thursday,2,2.3,1150.0,-3.0,1
202,2018-02-22,23,Winter,2.9,63.0,0.0,Night,Thursday,2,2.6,1253.0,-3.4,1
42,2018-02-23,0,Winter,1.7,86.0,0.4,Night,Friday,2,2.7,54.0,-0.3,1
55,2018-02-23,1,Winter,0.6,96.0,0.0,Night,Friday,2,2.1,118.0,0.0,1
62,2018-02-23,2,Winter,0.7,97.0,0.0,Night,Friday,2,1.4,197.0,0.2,1
32,2018-02-23,3,Winter,0.9,97.0,3.7,Night,Friday,2,1.2,243.0,0.4,1
36,2018-02-23,4,Winter,1.1,96.0,0.0,Night,Friday,2,2.5,241.0,0.5,1
39,2018-02-23,5,Winter,1.0,91.0,0.0,Day,Friday,2,0.7,257.0,-0.3,1
63,2018-02-23,6,Winter,0.4,95.0,0.0,Day,Friday,2,0.3,197.0,-0.3,1
174,2018-02-23,7,Winter,-0.1,97.0,0.0,Day,Friday,2,0.5,179.0,-0.5,1
391,2018-02-23,8,Winter,-0.2,97.0,0.0,Day,Friday,2,0.4,197.0,-0.6,1
214,2018-02-23,9,Winter,0.5,94.0,0.0,Day,Friday,2,0.6,199.0,-0.3,1
184,2018-02-23,10,Winter,2.2,83.0,0.0,Day,Friday,2,0.8,221.0,-0.3,1
230,2018-02-23,11,Winter,3.8,72.0,0.0,Day,Friday,2,0.9,236.0,-0.7,1
283,2018-02-23,12,Winter,5.3,70.0,0.0,Day,Friday,2,0.9,226.0,0.2,1
304,2018-02-23,13,Winter,6.7,64.0,0.0,Day,Friday,2,2.0,241.0,0.3,1
312,2018-02-23,14,Winter,7.8,57.0,0.0,Day,Friday,2,2.1,277.0,-0.2,1
312,2018-02-23,15,Winter,8.2,62.0,0.0,Day,Friday,2,0.6,291.0,1.3,1
354,2018-02-23,16,Winter,8.3,60.0,0.0,Day,Friday,2,2.7,354.0,0.9,1
470,2018-02-23,17,Winter,7.9,68.0,0.0,Day,Friday,2,4.2,352.0,2.3,1
669,2018-02-23,18,Winter,7.5,70.0,0.0,Day,Friday,2,5.0,374.0,2.3,1
421,2018-02-23,19,Winter,6.9,73.0,0.0,Day,Friday,2,3.7,369.0,2.3,1
295,2018-02-23,20,Winter,6.4,77.0,0.0,Day,Friday,2,2.8,316.0,2.6,1
321,2018-02-23,21,Winter,6.0,79.0,0.0,Night,Friday,2,2.7,306.0,2.6,1
291,2018-02-23,22,Winter,5.7,81.0,0.0,Night,Friday,2,2.5,292.0,2.6,1
243,2018-02-23,23,Winter,5.5,80.0,0.0,Night,Friday,2,2.7,258.0,2.3,1
226,2018-02-24,0,Winter,4.6,82.0,0.0,Night,Saturday,2,3.0,240.0,1.7,1
263,2018-02-24,1,Winter,4.0,83.0,0.0,Night,Saturday,2,1.7,235.0,1.3,1
197,2018-02-24,2,Winter,3.7,82.0,0.0,Night,Saturday,2,1.6,229.0,0.9,1
133,2018-02-24,3,Winter,3.5,82.0,0.0,Night,Saturday,2,2.9,217.0,0.7,1
63,2018-02-24,4,Winter,2.7,82.0,0.0,Night,Saturday,2,2.8,222.0,0.0,1
58,2018-02-24,5,Winter,1.8,84.0,0.0,Day,Saturday,2,2.7,214.0,-0.6,1
72,2018-02-24,6,Winter,1.2,83.0,0.0,Day,Saturday,2,2.5,245.0,-1.3,1
108,2018-02-24,7,Winter,0.6,86.0,0.0,Day,Saturday,2,1.6,211.0,-1.4,1
203,2018-02-24,8,Winter,0.0,77.0,0.0,Day,Saturday,2,2.8,289.0,-3.5,1
253,2018-02-24,9,Winter,0.6,64.0,0.0,Day,Saturday,2,3.8,430.0,-5.4,1
259,2018-02-24,10,Winter,0.8,60.0,0.0,Day,Saturday,2,2.9,497.0,-6.0,1
298,2018-02-24,11,Winter,2.2,50.0,0.0,Day,Saturday,2,2.4,608.0,-7.1,1
363,2018-02-24,12,Winter,4.0,37.0,0.0,Day,Saturday,2,1.4,763.0,-9.4,1
412,2018-02-24,13,Winter,5.3,29.0,0.0,Day,Saturday,2,2.1,1007.0,-11.3,1
454,2018-02-24,14,Winter,6.9,19.0,0.0,Day,Saturday,2,1.9,1843.0,-15.1,1
467,2018-02-24,15,Winter,6.7,24.0,0.0,Day,Saturday,2,2.7,1536.0,-12.4,1
509,2018-02-24,16,Winter,5.9,21.0,0.0,Day,Saturday,2,3.0,1864.0,-14.8,1
462,2018-02-24,17,Winter,4.9,28.0,0.0,Day,Saturday,2,3.1,1477.0,-12.1,1
379,2018-02-24,18,Winter,3.5,30.0,0.0,Day,Saturday,2,2.9,1726.0,-12.4,1
306,2018-02-24,19,Winter,2.1,27.0,0.0,Day,Saturday,2,2.8,1883.0,-15.0,1
233,2018-02-24,20,Winter,1.1,32.0,0.0,Day,Saturday,2,1.4,1785.0,-13.8,1
232,2018-02-24,21,Winter,0.7,31.0,0.0,Night,Saturday,2,1.3,1923.0,-14.5,1
219,2018-02-24,22,Winter,0.1,32.0,0.0,Night,Saturday,2,0.9,1937.0,-14.6,1
187,2018-02-24,23,Winter,-0.6,39.0,0.0,Night,Saturday,2,1.3,1731.0,-12.8,1
182,2018-02-25,0,Winter,-1.1,44.0,0.0,Night,Sunday,2,1.2,1741.0,-11.8,1
189,2018-02-25,1,Winter,-1.4,43.0,0.0,Night,Sunday,2,0.6,1791.0,-12.3,1
124,2018-02-25,2,Winter,-1.5,46.0,0.0,Night,Sunday,2,1.1,1744.0,-11.6,1
103,2018-02-25,3,Winter,-1.3,42.0,0.0,Night,Sunday,2,0.8,1648.0,-12.5,1
52,2018-02-25,4,Winter,-1.1,43.0,0.0,Night,Sunday,2,0.7,1558.0,-12.1,1
37,2018-02-25,5,Winter,-0.7,41.0,0.0,Day,Sunday,2,0.9,1442.0,-12.3,1
54,2018-02-25,6,Winter,-0.8,44.0,0.0,Day,Sunday,2,0.6,1541.0,-11.5,1
77,2018-02-25,7,Winter,-1.0,47.0,0.0,Day,Sunday,2,0.9,1552.0,-10.9,1
158,2018-02-25,8,Winter,-1.3,54.0,0.0,Day,Sunday,2,0.6,1597.0,-9.4,1
173,2018-02-25,9,Winter,-0.3,48.0,0.0,Day,Sunday,2,1.1,1394.0,-10.0,1
195,2018-02-25,10,Winter,2.1,42.0,0.0,Day,Sunday,2,1.1,1564.0,-9.5,1
244,2018-02-25,11,Winter,4.3,29.0,0.0,Day,Sunday,2,2.6,1293.0,-12.2,1
396,2018-02-25,12,Winter,5.5,25.0,0.0,Day,Sunday,2,3.1,1652.0,-13.0,1
482,2018-02-25,13,Winter,6.1,22.0,0.0,Day,Sunday,2,2.4,1710.0,-14.0,1
572,2018-02-25,14,Winter,7.0,23.0,0.0,Day,Sunday,2,2.4,1645.0,-12.7,1
612,2018-02-25,15,Winter,7.5,21.0,0.0,Day,Sunday,2,2.7,1900.0,-13.4,1
688,2018-02-25,16,Winter,7.6,18.0,0.0,Day,Sunday,2,3.2,1930.0,-15.2,1
589,2018-02-25,17,Winter,6.9,25.0,0.0,Day,Sunday,2,2.9,1795.0,-11.8,1
402,2018-02-25,18,Winter,5.2,30.0,0.0,Day,Sunday,2,2.8,1877.0,-11.0,1
297,2018-02-25,19,Winter,3.1,40.0,0.0,Day,Sunday,2,2.6,1804.0,-9.2,1
232,2018-02-25,20,Winter,1.3,49.0,0.0,Day,Sunday,2,2.8,1683.0,-8.2,1
239,2018-02-25,21,Winter,0.2,55.0,0.0,Night,Sunday,2,2.5,1942.0,-7.7,1
230,2018-02-25,22,Winter,0.0,54.0,0.0,Night,Sunday,2,2.5,1929.0,-8.2,1
173,2018-02-25,23,Winter,-0.3,58.0,0.0,Night,Sunday,2,1.0,1945.0,-7.5,1
135,2018-02-26,0,Winter,-0.9,60.0,0.0,Night,Monday,2,0.7,1844.0,-7.7,1
122,2018-02-26,1,Winter,-1.2,63.0,0.0,Night,Monday,2,0.9,1846.0,-7.3,1
80,2018-02-26,2,Winter,-1.7,66.0,0.0,Night,Monday,2,0.8,1631.0,-7.2,1
46,2018-02-26,3,Winter,-1.9,67.0,0.0,Night,Monday,2,1.0,1575.0,-7.2,1
46,2018-02-26,4,Winter,-2.3,69.0,0.0,Night,Monday,2,1.1,1411.0,-7.2,1
65,2018-02-26,5,Winter,-2.5,73.0,0.0,Day,Monday,2,0.8,1134.0,-6.6,1
161,2018-02-26,6,Winter,-2.7,72.0,0.0,Day,Monday,2,0.5,1253.0,-7.0,1
402,2018-02-26,7,Winter,-3.1,68.0,0.0,Day,Monday,2,0.8,1417.0,-8.1,1
786,2018-02-26,8,Winter,-2.9,63.0,0.0,Day,Monday,2,0.7,1386.0,-8.9,1
416,2018-02-26,9,Winter,-1.1,53.0,0.0,Day,Monday,2,0.9,1308.0,-9.4,1
289,2018-02-26,10,Winter,1.9,46.0,0.0,Day,Monday,2,1.1,1233.0,-8.5,1
356,2018-02-26,11,Winter,4.6,37.0,0.0,Day,Monday,2,1.6,1309.0,-8.8,1
428,2018-02-26,12,Winter,6.9,28.0,0.0,Day,Monday,2,1.1,1301.0,-10.3,1
444,2018-02-26,13,Winter,8.1,26.0,0.0,Day,Monday,2,1.2,1422.0,-10.2,1
455,2018-02-26,14,Winter,9.9,25.0,0.0,Day,Monday,2,1.5,1401.0,-9.2,1
521,2018-02-26,15,Winter,10.3,23.0,0.0,Day,Monday,2,2.1,1317.0,-9.9,1
555,2018-02-26,16,Winter,9.5,31.0,0.0,Day,Monday,2,3.1,973.0,-6.8,1
646,2018-02-26,17,Winter,8.7,30.0,0.0,Day,Monday,2,3.1,1117.0,-7.9,1
929,2018-02-26,18,Winter,7.2,26.0,0.0,Day,Monday,2,2.3,1398.0,-11.0,1
619,2018-02-26,19,Winter,5.5,30.0,0.0,Day,Monday,2,2.7,1150.0,-10.7,1
483,2018-02-26,20,Winter,4.3,32.0,0.0,Day,Monday,2,1.7,1101.0,-10.9,1
512,2018-02-26,21,Winter,3.3,36.0,0.0,Night,Monday,2,1.4,1110.0,-10.3,1
443,2018-02-26,22,Winter,2.7,40.0,0.0,Night,Monday,2,1.0,1089.0,-9.5,1
308,2018-02-26,23,Winter,2.8,39.0,0.0,Night,Monday,2,0.7,1065.0,-9.8,1
236,2018-02-27,0,Winter,2.6,40.0,0.0,Night,Tuesday,2,1.8,1095.0,-9.6,1
213,2018-02-27,1,Winter,2.1,44.0,0.0,Night,Tuesday,2,0.9,1107.0,-8.9,1
145,2018-02-27,2,Winter,1.5,44.0,0.0,Night,Tuesday,2,1.2,1079.0,-9.4,1
102,2018-02-27,3,Winter,1.1,44.0,0.0,Night,Tuesday,2,1.0,1128.0,-9.8,1
62,2018-02-27,4,Winter,0.9,46.0,0.0,Night,Tuesday,2,0.8,1140.0,-9.4,1
72,2018-02-27,5,Winter,0.6,50.0,0.0,Day,Tuesday,2,0.1,1026.0,-8.6,1
183,2018-02-27,6,Winter,0.6,50.0,0.0,Day,Tuesday,2,0.4,985.0,-8.6,1
443,2018-02-27,7,Winter,1.3,47.0,0.0,Day,Tuesday,2,0.7,1084.0,-8.7,1
767,2018-02-27,8,Winter,2.0,51.0,0.0,Day,Tuesday,2,0.7,990.0,-7.0,1
455,2018-02-27,9,Winter,2.5,51.0,0.0,Day,Tuesday,2,1.0,866.0,-6.6,1
261,2018-02-27,10,Winter,3.3,47.0,0.0,Day,Tuesday,2,0.7,818.0,-6.9,1
342,2018-02-27,11,Winter,4.8,41.0,0.0,Day,Tuesday,2,0.8,792.0,-7.3,1
353,2018-02-27,12,Winter,5.4,37.0,0.0,Day,Tuesday,2,0.7,815.0,-8.1,1
335,2018-02-27,13,Winter,5.8,39.0,0.0,Day,Tuesday,2,0.6,931.0,-7.1,1
357,2018-02-27,14,Winter,6.3,40.0,0.0,Day,Tuesday,2,0.8,943.0,-6.3,1
402,2018-02-27,15,Winter,6.7,48.0,0.0,Day,Tuesday,2,0.8,817.0,-3.5,1
411,2018-02-27,16,Winter,6.9,54.0,0.0,Day,Tuesday,2,1.1,692.0,-1.7,1
529,2018-02-27,17,Winter,6.8,57.0,0.0,Day,Tuesday,2,1.0,623.0,-1.1,1
897,2018-02-27,18,Winter,6.6,62.0,0.0,Day,Tuesday,2,0.8,522.0,-0.1,1
616,2018-02-27,19,Winter,6.1,44.0,0.0,Day,Tuesday,2,1.0,750.0,-5.2,1
461,2018-02-27,20,Winter,5.9,44.0,0.0,Day,Tuesday,2,1.3,733.0,-5.4,1
449,2018-02-27,21,Winter,5.7,46.0,0.0,Night,Tuesday,2,0.8,727.0,-5.0,1
461,2018-02-27,22,Winter,5.4,49.0,0.0,Night,Tuesday,2,1.1,687.0,-4.4,1
310,2018-02-27,23,Winter,5.3,53.0,0.0,Night,Tuesday,2,1.5,582.0,-3.5,1
266,2018-02-28,0,Winter,5.1,52.0,0.0,Night,Wednesday,2,1.1,614.0,-3.9,1
229,2018-02-28,1,Winter,5.0,53.0,0.0,Night,Wednesday,2,1.4,557.0,-3.8,1
174,2018-02-28,2,Winter,5.2,54.0,0.0,Night,Wednesday,2,1.3,516.0,-3.3,1
116,2018-02-28,3,Winter,5.3,55.0,0.0,Night,Wednesday,2,1.7,488.0,-3.0,1
72,2018-02-28,4,Winter,5.4,56.0,0.0,Night,Wednesday,2,1.7,472.0,-2.6,1
62,2018-02-28,5,Winter,5.2,59.0,0.0,Day,Wednesday,2,1.7,437.0,-2.1,1
165,2018-02-28,6,Winter,5.2,60.0,0.0,Day,Wednesday,2,1.9,430.0,-1.9,1
426,2018-02-28,7,Winter,5.5,59.0,0.0,Day,Wednesday,2,2.8,448.0,-1.8,1
816,2018-02-28,8,Winter,5.7,57.0,0.0,Day,Wednesday,2,2.5,458.0,-2.1,1
419,2018-02-28,9,Winter,6.2,55.0,0.0,Day,Wednesday,2,2.4,478.0,-2.1,1
285,2018-02-28,10,Winter,6.5,53.0,0.0,Day,Wednesday,2,2.0,518.0,-2.4,1
332,2018-02-28,11,Winter,7.1,50.0,0.0,Day,Wednesday,2,2.2,534.0,-2.6,1
305,2018-02-28,12,Winter,7.6,48.0,0.0,Day,Wednesday,2,2.6,600.0,-2.7,1
28,2018-02-28,13,Winter,7.6,57.0,0.0,Day,Wednesday,2,2.3,554.0,-0.3,1
17,2018-02-28,14,Winter,5.7,80.0,0.0,Day,Wednesday,2,3.7,348.0,2.5,1
7,2018-02-28,15,Winter,4.8,87.0,4.5,Day,Wednesday,2,2.9,312.0,2.8,1
9,2018-02-28,16,Winter,4.2,89.0,0.0,Day,Wednesday,2,2.5,479.0,2.5,1
8,2018-02-28,17,Winter,3.8,90.0,0.0,Day,Wednesday,2,2.7,654.0,2.3,1
11,2018-02-28,18,Winter,3.6,90.0,9.5,Day,Wednesday,2,2.1,845.0,2.1,1
19,2018-02-28,19,Winter,2.5,95.0,0.0,Day,Wednesday,2,1.9,838.0,1.7,1
8,2018-02-28,20,Winter,2.7,96.0,0.0,Day,Wednesday,2,1.5,1479.0,2.1,1
10,2018-02-28,21,Winter,2.4,95.0,9.0,Night,Wednesday,2,2.5,1349.0,1.6,1
13,2018-02-28,22,Winter,2.3,96.0,0.0,Night,Wednesday,2,1.9,1207.0,1.7,1
23,2018-02-28,23,Winter,1.8,96.0,0.0,Night,Wednesday,2,1.2,745.0,1.2,1
71,2018-03-01,0,Spring,2.0,96.0,2.0,Night,Thursday,3,1.3,1894.0,1.4,1
147,2018-03-01,1,Spring,2.1,97.0,0.0,Night,Thursday,3,0.2,859.0,1.6,1
180,2018-03-01,2,Spring,2.0,97.0,0.0,Night,Thursday,3,1.0,580.0,1.5,1
92,2018-03-01,3,Spring,1.6,97.0,0.1,Night,Thursday,3,2.3,469.0,1.1,1
28,2018-03-01,4,Spring,1.6,97.0,0.0,Night,Thursday,3,1.1,636.0,1.1,1
11,2018-03-01,5,Spring,2.2,97.0,0.0,Day,Thursday,3,2.9,362.0,1.7,1
33,2018-03-01,6,Spring,3.0,96.0,0.4,Day,Thursday,3,2.7,303.0,2.4,1
61,2018-03-01,7,Spring,2.6,89.0,0.0,Day,Thursday,3,4.3,320.0,0.9,1
148,2018-03-01,8,Spring,1.5,80.0,0.0,Day,Thursday,3,3.2,1246.0,-1.5,1
160,2018-03-01,9,Spring,0.1,78.0,0.0,Day,Thursday,3,4.9,615.0,-3.2,1
191,2018-03-01,10,Spring,0.1,53.0,0.0,Day,Thursday,3,5.3,1022.0,-8.3,1
239,2018-03-01,11,Spring,0.8,52.0,0.0,Day,Thursday,3,4.6,1035.0,-7.9,1
311,2018-03-01,12,Spring,0.5,46.0,0.0,Day,Thursday,3,4.7,1172.0,-9.8,1
358,2018-03-01,13,Spring,1.4,37.0,0.0,Day,Thursday,3,4.0,1681.0,-11.7,1
375,2018-03-01,14,Spring,1.2,36.0,0.0,Day,Thursday,3,6.0,1430.0,-12.2,1
458,2018-03-01,15,Spring,1.6,35.0,0.0,Day,Thursday,3,4.5,1567.0,-12.2,1
460,2018-03-01,16,Spring,1.4,33.0,0.0,Day,Thursday,3,4.8,1480.0,-13.1,1
423,2018-03-01,17,Spring,0.4,37.0,0.0,Day,Thursday,3,5.2,1366.0,-12.6,1
317,2018-03-01,18,Spring,-0.8,40.0,0.0,Day,Thursday,3,4.7,1429.0,-12.7,1
231,2018-03-01,19,Spring,-1.7,45.0,0.0,Day,Thursday,3,3.3,1375.0,-12.1,1
246,2018-03-01,20,Spring,-2.2,49.0,0.0,Day,Thursday,3,3.5,1325.0,-11.4,1
212,2018-03-01,21,Spring,-3.0,50.0,0.0,Night,Thursday,3,3.7,1301.0,-11.9,1
190,2018-03-01,22,Spring,-3.6,52.0,0.0,Night,Thursday,3,3.7,1277.0,-12.0,1
190,2018-03-01,23,Spring,-4.0,52.0,0.0,Night,Thursday,3,3.4,1272.0,-12.4,1
156,2018-03-02,0,Spring,-4.3,53.0,0.0,Night,Friday,3,2.6,1334.0,-12.4,1
108,2018-03-02,1,Spring,-4.6,52.0,0.0,Night,Friday,3,2.1,1372.0,-12.9,1
71,2018-03-02,2,Spring,-5.3,52.0,0.0,Night,Friday,3,1.2,1434.0,-13.6,1
49,2018-03-02,3,Spring,-5.7,50.0,0.0,Night,Friday,3,1.7,1559.0,-14.4,1
47,2018-03-02,4,Spring,-5.8,48.0,0.0,Night,Friday,3,1.5,1552.0,-15.0,1
65,2018-03-02,5,Spring,-6.1,49.0,0.0,Day,Friday,3,1.0,1621.0,-15.1,1
135,2018-03-02,6,Spring,-6.4,50.0,0.0,Day,Friday,3,1.5,1593.0,-15.1,1
401,2018-03-02,7,Spring,-6.6,52.0,0.0,Day,Friday,3,0.5,1555.0,-14.8,1
617,2018-03-02,8,Spring,-6.2,45.0,0.0,Day,Friday,3,0.4,1600.0,-16.2,1
343,2018-03-02,9,Spring,-4.6,34.0,0.0,Day,Friday,3,1.2,1583.0,-18.1,1
274,2018-03-02,10,Spring,-1.8,30.0,0.0,Day,Friday,3,2.1,1608.0,-17.1,1
343,2018-03-02,11,Spring,0.1,30.0,0.0,Day,Friday,3,1.8,1640.0,-15.4,1
388,2018-03-02,12,Spring,1.8,26.0,0.0,Day,Friday,3,2.2,1556.0,-15.7,1
375,2018-03-02,13,Spring,2.3,22.0,0.0,Day,Friday,3,3.1,1627.0,-17.2,1
450,2018-03-02,14,Spring,3.4,23.0,0.0,Day,Friday,3,2.4,1545.0,-15.8,1
463,2018-03-02,15,Spring,4.3,22.0,0.0,Day,Friday,3,1.3,1837.0,-15.6,1
574,2018-03-02,16,Spring,5.2,21.0,0.0,Day,Friday,3,2.1,1721.0,-15.4,1
631,2018-03-02,17,Spring,4.3,21.0,0.0,Day,Friday,3,2.5,1961.0,-16.1,1
854,2018-03-02,18,Spring,3.5,22.0,0.0,Day,Friday,3,0.9,1961.0,-16.2,1
568,2018-03-02,19,Spring,2.0,26.0,0.0,Day,Friday,3,2.3,1985.0,-15.5,1
427,2018-03-02,20,Spring,1.2,35.0,0.0,Day,Friday,3,2.5,1977.0,-12.6,1
396,2018-03-02,21,Spring,1.0,34.0,0.0,Night,Friday,3,1.4,1880.0,-13.1,1
414,2018-03-02,22,Spring,0.5,38.0,0.0,Night,Friday,3,0.9,1907.0,-12.2,1
284,2018-03-02,23,Spring,0.3,38.0,0.0,Night,Friday,3,0.2,1895.0,-12.3,1
218,2018-03-03,0,Spring,0.5,34.0,0.0,Night,Saturday,3,0.4,1889.0,-13.5,1
229,2018-03-03,1,Spring,0.6,36.0,0.0,Night,Saturday,3,0.4,1933.0,-12.7,1
176,2018-03-03,2,Spring,0.9,35.0,0.0,Night,Saturday,3,0.5,1856.0,-12.8,1
149,2018-03-03,3,Spring,0.8,38.0,0.0,Night,Saturday,3,0.8,1594.0,-11.9,1
93,2018-03-03,4,Spring,0.6,43.0,0.0,Night,Saturday,3,0.9,1599.0,-10.5,1
55,2018-03-03,5,Spring,0.8,39.0,0.0,Day,Saturday,3,1.0,1463.0,-11.6,1
71,2018-03-03,6,Spring,0.5,42.0,0.0,Day,Saturday,3,0.9,1543.0,-10.9,1
159,2018-03-03,7,Spring,0.1,43.0,0.0,Day,Saturday,3,1.4,1502.0,-11.0,1
306,2018-03-03,8,Spring,0.4,38.0,0.0,Day,Saturday,3,1.8,1564.0,-12.3,1
329,2018-03-03,9,Spring,2.2,30.0,0.0,Day,Saturday,3,1.5,1513.0,-13.6,1
354,2018-03-03,10,Spring,5.1,27.0,0.0,Day,Saturday,3,1.2,1563.0,-12.4,1
431,2018-03-03,11,Spring,8.1,21.0,0.0,Day,Saturday,3,2.1,1738.0,-12.9,1
605,2018-03-03,12,Spring,10.7,16.0,0.0,Day,Saturday,3,1.7,1657.0,-14.1,1
771,2018-03-03,13,Spring,12.2,14.0,0.0,Day,Saturday,3,1.6,1896.0,-14.5,1
1025,2018-03-03,14,Spring,14.4,14.0,0.0,Day,Saturday,3,1.4,1833.0,-12.8,1
1238,2018-03-03,15,Spring,16.0,14.0,0.0,Day,Saturday,3,2.2,1828.0,-11.5,1
1285,2018-03-03,16,Spring,15.8,15.0,0.0,Day,Saturday,3,2.6,1867.0,-10.8,1
1197,2018-03-03,17,Spring,15.0,22.0,0.0,Day,Saturday,3,2.5,1946.0,-6.5,1
920,2018-03-03,18,Spring,13.9,26.0,0.0,Day,Saturday,3,1.9,1995.0,-5.3,1
630,2018-03-03,19,Spring,12.7,32.0,0.0,Day,Saturday,3,2.3,2000.0,-3.6,1
631,2018-03-03,20,Spring,11.1,51.0,0.0,Day,Saturday,3,3.7,1957.0,1.3,1
588,2018-03-03,21,Spring,10.3,52.0,0.0,Night,Saturday,3,2.2,1843.0,0.8,1
516,2018-03-03,22,Spring,10.2,49.0,0.0,Night,Saturday,3,1.7,1972.0,0.0,1
215,2018-03-03,23,Spring,9.4,74.0,0.0,Night,Saturday,3,1.6,559.0,4.9,1
161,2018-03-04,0,Spring,8.5,87.0,0.0,Night,Sunday,3,0.9,303.0,6.4,1
118,2018-03-04,1,Spring,8.3,91.0,0.0,Night,Sunday,3,0.1,282.0,6.9,1
95,2018-03-04,2,Spring,8.3,95.0,0.0,Night,Sunday,3,0.3,243.0,7.5,1
90,2018-03-04,3,Spring,8.5,96.0,0.1,Night,Sunday,3,0.4,238.0,7.8,1
34,2018-03-04,4,Spring,8.8,95.0,0.0,Night,Sunday,3,0.2,218.0,8.0,1
15,2018-03-04,5,Spring,8.8,96.0,0.0,Day,Sunday,3,1.2,196.0,8.1,1
20,2018-03-04,6,Spring,8.6,96.0,0.2,Day,Sunday,3,0.7,224.0,7.9,1
23,2018-03-04,7,Spring,8.4,97.0,0.0,Day,Sunday,3,2.6,122.0,7.9,1
70,2018-03-04,8,Spring,8.3,97.0,0.0,Day,Sunday,3,0.6,152.0,7.8,1
157,2018-03-04,9,Spring,8.8,97.0,0.2,Day,Sunday,3,1.3,196.0,8.3,1
239,2018-03-04,10,Spring,9.8,90.0,0.0,Day,Sunday,3,0.8,335.0,8.2,1
273,2018-03-04,11,Spring,10.1,88.0,0.0,Day,Sunday,3,0.7,453.0,8.1,1
358,2018-03-04,12,Spring,10.7,85.0,0.0,Day,Sunday,3,0.9,393.0,8.2,1
429,2018-03-04,13,Spring,10.8,84.0,0.0,Day,Sunday,3,1.2,400.0,8.1,1
475,2018-03-04,14,Spring,11.2,83.0,0.0,Day,Sunday,3,1.1,518.0,8.4,1
468,2018-03-04,15,Spring,11.7,81.0,0.0,Day,Sunday,3,1.2,616.0,8.5,1
396,2018-03-04,16,Spring,11.7,82.0,0.0,Day,Sunday,3,1.1,753.0,8.7,1
492,2018-03-04,17,Spring,11.8,82.0,0.0,Day,Sunday,3,1.7,990.0,8.8,1
436,2018-03-04,18,Spring,11.5,81.0,0.0,Day,Sunday,3,1.5,1475.0,8.3,1
289,2018-03-04,19,Spring,11.2,81.0,0.0,Day,Sunday,3,2.3,1614.0,8.0,1
26,2018-03-04,20,Spring,11.3,80.0,0.0,Day,Sunday,3,1.2,1978.0,7.9,1
7,2018-03-04,21,Spring,10.6,89.0,2.0,Night,Sunday,3,2.1,606.0,8.8,1
